,DewTemp,DryTemp,Precip,Wspeed,weekday,holiday,cust_cnt,subs_cnt,cust_dur,subs_dur
2013-06-13 00:00:00,51.0,67.0,0.0,0.0,3,False,9.0,7.0,9353.0,3561.0
2013-06-13 01:00:00,52.0,67.0,0.0,0.0,3,False,10.0,6.0,10253.0,3326.0
2013-06-13 02:00:00,53.0,67.0,0.0,0.0,3,False,3.0,2.0,4465.0,514.0
2013-06-13 03:00:00,53.0,68.0,0.0,5.0,3,False,3.0,1.0,2037.0,390.0
2013-06-13 04:00:00,54.0,68.0,0.0,3.0,3,False,6.0,,10399.0,
2013-06-13 05:00:00,56.0,66.0,0.0,5.0,3,False,1.0,1.0,18569.0,493.0
2013-06-13 06:00:00,56.0,66.0,0.003,6.0,3,False,5.0,24.0,4259.0,15915.0
2013-06-13 07:00:00,60.0,64.0,0.03,5.0,3,False,6.0,27.0,5650.0,22494.0
2013-06-13 08:00:00,59.0,64.0,0.04,5.0,3,False,17.0,54.0,14956.0,37242.0
2013-06-13 09:00:00,59.0,63.0,0.06,8.0,3,False,16.0,49.0,14475.0,27965.0
2013-06-13 10:00:00,59.0,61.0,0.46,7.0,3,False,9.0,25.0,20704.0,21347.0
2013-06-13 11:00:00,58.0,62.0,0.0,6.0,3,False,4.0,7.0,10199.0,5494.0
2013-06-13 12:00:00,57.0,62.0,0.0,8.0,3,False,15.0,25.0,21888.0,15465.0
2013-06-13 13:00:00,58.0,62.0,0.0,8.0,3,False,26.0,39.0,22512.0,23313.0
2013-06-13 14:00:00,58.0,63.0,0.0,6.0,3,False,28.0,28.0,87872.0,32595.0
2013-06-13 15:00:00,59.0,65.0,0.0,8.0,3,False,28.0,41.0,103635.0,28257.0
2013-06-13 16:00:00,60.0,65.0,0.0,6.0,3,False,29.0,59.0,35567.0,38761.0
2013-06-13 17:00:00,60.0,64.0,0.0,8.0,3,False,43.0,95.0,43872.0,132676.0
2013-06-13 18:00:00,61.0,62.0,0.1,6.0,3,False,50.0,108.0,113062.0,92127.0
2013-06-13 19:00:00,59.0,61.0,0.24,14.0,3,False,16.0,31.0,15712.0,20876.0
2013-06-13 20:00:00,56.0,58.0,0.1,16.0,3,False,2.0,10.0,966.0,5566.0
2013-06-13 21:00:00,55.0,57.0,0.08,10.0,3,False,1.0,4.0,1456.0,1453.0
2013-06-13 22:00:00,54.0,56.0,0.05,15.0,3,False,,3.0,,889.0
2013-06-13 23:00:00,53.0,55.0,0.1,10.0,3,False,,5.0,,2477.0
2013-06-14 00:00:00,53.0,55.0,0.22,11.0,4,False,,3.0,,801.0
2013-06-14 01:00:00,53.0,55.0,0.07,8.0,4,False,,2.0,,2384.0
2013-06-14 02:00:00,53.0,55.0,0.02,6.0,4,False,,2.0,,789.0
2013-06-14 04:00:00,52.0,54.0,0.0,5.0,4,False,,1.0,,305.0
2013-06-14 05:00:00,51.0,54.0,0.0,8.0,4,False,2.0,2.0,959.0,1451.0
2013-06-14 06:00:00,51.0,55.0,0.0,6.0,4,False,4.0,13.0,1911.0,6967.0
2013-06-14 07:00:00,51.0,58.0,0.0,9.0,4,False,9.0,37.0,7755.0,34506.0
2013-06-14 08:00:00,52.0,57.0,0.0,6.0,4,False,22.0,120.0,31193.0,118530.0
2013-06-14 09:00:00,51.0,59.0,0.0,,4,False,24.0,55.0,23800.0,45015.0
2013-06-14 10:00:00,51.0,63.0,0.0,7.0,4,False,22.0,36.0,38352.0,34858.0
2013-06-14 11:00:00,51.0,64.0,0.0,5.0,4,False,23.0,51.0,36907.0,37197.0
2013-06-14 12:00:00,52.0,68.0,0.0,0.0,4,False,43.0,63.0,67209.0,54832.0
2013-06-14 13:00:00,52.0,70.0,0.0,3.0,4,False,50.0,60.0,60236.0,38150.0
2013-06-14 14:00:00,55.0,71.0,0.0,6.0,4,False,65.0,57.0,81794.0,44201.0
2013-06-14 15:00:00,55.0,70.0,0.0,7.0,4,False,79.0,65.0,1179092.0,48446.0
2013-06-14 16:00:00,60.0,63.0,0.06,5.0,4,False,80.0,87.0,105824.0,81265.0
2013-06-14 17:00:00,57.0,65.0,0.0,5.0,4,False,47.0,93.0,53259.0,71655.0
2013-06-14 18:00:00,52.0,66.0,0.0,5.0,4,False,67.0,94.0,83882.0,138655.0
2013-06-14 19:00:00,52.0,65.0,0.0,3.0,4,False,77.0,90.0,82663.0,74893.0
2013-06-14 20:00:00,53.0,64.0,0.0,0.0,4,False,52.0,62.0,62506.0,58947.0
2013-06-14 21:00:00,55.0,64.0,0.0,5.0,4,False,44.0,32.0,54318.0,29390.0
2013-06-14 22:00:00,55.0,63.0,0.0,0.0,4,False,24.0,36.0,35879.0,34911.0
2013-06-14 23:00:00,55.0,62.0,0.0,3.0,4,False,31.0,22.0,31773.0,36445.0
2013-06-15 00:00:00,54.0,64.0,0.0,3.0,5,False,24.0,18.0,115999.0,14287.0
2013-06-15 01:00:00,54.0,64.0,0.0,3.0,5,False,15.0,10.0,51285.0,8914.0
2013-06-15 02:00:00,54.0,63.0,0.0,3.0,5,False,6.0,5.0,6314.0,4227.0
2013-06-15 03:00:00,54.0,63.0,0.0,3.0,5,False,9.0,4.0,195324.0,3150.0
2013-06-15 04:00:00,54.0,62.0,0.0,5.0,5,False,2.0,2.0,1270.0,1110.0
2013-06-15 05:00:00,54.0,63.0,0.0,6.0,5,False,1.0,1.0,2216.0,286.0
2013-06-15 06:00:00,55.0,65.0,0.0,3.0,5,False,6.0,4.0,5328.0,1747.0
2013-06-15 07:00:00,55.0,67.0,0.0,3.0,5,False,7.0,10.0,14242.0,7109.0
2013-06-15 08:00:00,54.0,68.0,0.0,3.0,5,False,19.0,27.0,30653.0,23600.0
2013-06-15 09:00:00,49.0,73.0,0.0,5.0,5,False,31.0,43.0,38680.0,36509.0
2013-06-15 10:00:00,50.0,76.0,0.0,7.0,5,False,66.0,62.0,124404.0,46306.0
2013-06-15 11:00:00,49.0,76.0,0.0,,5,False,92.0,68.0,150845.0,59772.0
2013-06-15 12:00:00,48.0,78.0,0.0,5.0,5,False,142.0,82.0,237450.0,82637.0
2013-06-15 13:00:00,49.0,77.0,0.0,7.0,5,False,163.0,88.0,280958.0,86797.0
2013-06-15 14:00:00,52.0,79.0,0.0,5.0,5,False,199.0,79.0,316710.0,70347.0
2013-06-15 15:00:00,52.0,77.0,0.0,6.0,5,False,198.0,85.0,308676.0,90149.0
2013-06-15 16:00:00,48.0,77.0,0.0,6.0,5,False,227.0,81.0,403148.0,78506.0
2013-06-15 17:00:00,47.0,78.0,0.0,,5,False,204.0,78.0,411770.0,78675.0
2013-06-15 18:00:00,46.0,77.0,0.0,3.0,5,False,169.0,81.0,277482.0,73784.0
2013-06-15 19:00:00,46.0,75.0,0.0,5.0,5,False,156.0,57.0,207102.0,49817.0
2013-06-15 20:00:00,46.0,74.0,0.0,0.0,5,False,113.0,52.0,146668.0,65254.0
2013-06-15 21:00:00,50.0,73.0,0.0,3.0,5,False,60.0,39.0,113465.0,32970.0
2013-06-15 22:00:00,53.0,71.0,0.0,0.0,5,False,68.0,31.0,86333.0,16451.0
2013-06-15 23:00:00,52.0,69.0,0.0,0.0,5,False,50.0,32.0,64427.0,22705.0
2013-06-16 00:00:00,52.0,67.0,0.0,0.0,6,False,37.0,14.0,58956.0,14710.0
2013-06-16 01:00:00,51.0,66.0,0.0,3.0,6,False,25.0,14.0,36924.0,22719.0
2013-06-16 02:00:00,50.0,67.0,0.0,5.0,6,False,23.0,9.0,28468.0,7055.0
2013-06-16 03:00:00,48.0,66.0,0.0,0.0,6,False,10.0,7.0,13227.0,4715.0
2013-06-16 04:00:00,49.0,65.0,0.0,0.0,6,False,6.0,3.0,12932.0,1913.0
2013-06-16 05:00:00,53.0,67.0,0.0,0.0,6,False,4.0,2.0,6264.0,908.0
2013-06-16 06:00:00,56.0,67.0,0.0,0.0,6,False,8.0,1.0,16947.0,188.0
2013-06-16 07:00:00,54.0,69.0,0.0,0.0,6,False,7.0,10.0,7538.0,8626.0
2013-06-16 08:00:00,56.0,72.0,0.0,0.0,6,False,22.0,15.0,39400.0,18603.0
2013-06-16 09:00:00,52.0,75.0,0.0,8.0,6,False,38.0,31.0,51029.0,22894.0
2013-06-16 10:00:00,53.0,77.0,0.0,6.0,6,False,75.0,51.0,101620.0,45830.0
2013-06-16 11:00:00,55.0,78.0,0.0,5.0,6,False,104.0,55.0,151666.0,46100.0
2013-06-16 12:00:00,55.0,77.0,0.0,,6,False,115.0,61.0,206619.0,61269.0
2013-06-16 13:00:00,59.0,79.0,0.0,5.0,6,False,150.0,79.0,210509.0,81244.0
2013-06-16 14:00:00,60.0,78.0,0.0,8.0,6,False,169.0,93.0,257959.0,85280.0
2013-06-16 15:00:00,60.0,80.0,0.0,,6,False,169.0,99.0,262148.0,88320.0
2013-06-16 16:00:00,60.0,80.0,0.0,5.0,6,False,168.0,66.0,227016.0,61692.0
2013-06-16 17:00:00,60.0,79.0,0.0,8.0,6,False,119.0,71.0,158278.0,57234.0
2013-06-16 18:00:00,61.0,77.0,0.0,,6,False,111.0,82.0,146214.0,63357.0
2013-06-16 19:00:00,62.0,76.0,0.0,7.0,6,False,96.0,69.0,106900.0,58220.0
2013-06-16 20:00:00,62.0,75.0,0.0,9.0,6,False,73.0,48.0,142396.0,36656.0
2013-06-16 21:00:00,63.0,73.0,0.0,3.0,6,False,48.0,42.0,56477.0,41775.0
2013-06-16 22:00:00,64.0,73.0,0.0,5.0,6,False,36.0,28.0,49483.0,22014.0
2013-06-16 23:00:00,64.0,72.0,0.0,5.0,6,False,18.0,16.0,21431.0,11573.0
2013-06-17 00:00:00,63.0,71.0,0.0,3.0,0,False,12.0,8.0,9868.0,5931.0
2013-06-17 01:00:00,63.0,71.0,0.0,0.0,0,False,7.0,1.0,5373.0,391.0
2013-06-17 02:00:00,63.0,70.0,0.0,0.0,0,False,4.0,6.0,7328.0,4289.0
2013-06-17 03:00:00,63.0,70.0,0.0,6.0,0,False,3.0,,4373.0,
2013-06-17 04:00:00,63.0,70.0,0.0,3.0,0,False,2.0,2.0,1910.0,528.0
2013-06-17 05:00:00,63.0,71.0,0.0,5.0,0,False,,6.0,,3120.0
2013-06-17 06:00:00,64.0,72.0,0.0,3.0,0,False,11.0,34.0,6949.0,23255.0
2013-06-17 07:00:00,64.0,73.0,0.0,0.0,0,False,16.0,56.0,16498.0,39522.0
2013-06-17 08:00:00,64.0,75.0,0.0,3.0,0,False,31.0,141.0,32989.0,142140.0
2013-06-17 09:00:00,65.0,78.0,0.0,3.0,0,False,53.0,78.0,84716.0,77137.0
2013-06-17 10:00:00,64.0,82.0,0.0,5.0,0,False,42.0,46.0,43514.0,33778.0
2013-06-17 11:00:00,65.0,81.0,0.0,6.0,0,False,46.0,51.0,83248.0,37441.0
2013-06-17 12:00:00,65.0,83.0,0.0,0.0,0,False,43.0,58.0,53504.0,35308.0
2013-06-17 13:00:00,64.0,83.0,0.0,7.0,0,False,66.0,72.0,106957.0,56749.0
2013-06-17 14:00:00,66.0,72.0,0.01,0.0,0,False,70.0,59.0,96201.0,41717.0
2013-06-17 15:00:00,66.0,78.0,0.0,,0,False,40.0,50.0,45213.0,33840.0
2013-06-17 16:00:00,63.0,80.0,0.0,,0,False,81.0,77.0,113346.0,65888.0
2013-06-17 17:00:00,60.0,81.0,0.0,,0,False,91.0,165.0,115117.0,153459.0
2013-06-17 18:00:00,61.0,78.0,0.0,6.0,0,False,104.0,151.0,137026.0,140241.0
2013-06-17 19:00:00,62.0,77.0,0.0,0.0,0,False,85.0,111.0,94198.0,97229.0
2013-06-17 20:00:00,63.0,75.0,0.0,0.0,0,False,78.0,76.0,98946.0,65882.0
2013-06-17 21:00:00,62.0,75.0,0.0,0.0,0,False,42.0,64.0,42593.0,60474.0
2013-06-17 22:00:00,63.0,74.0,0.0,0.0,0,False,55.0,54.0,109805.0,43135.0
2013-06-17 23:00:00,64.0,73.0,0.0,5.0,0,False,27.0,17.0,28325.0,8629.0
2013-06-18 00:00:00,63.0,72.0,0.0,3.0,1,False,18.0,11.0,24079.0,12786.0
2013-06-18 01:00:00,63.0,71.0,0.0,0.0,1,False,6.0,3.0,4857.0,824.0
2013-06-18 02:00:00,64.0,70.0,0.0,0.0,1,False,5.0,2.0,10388.0,2932.0
2013-06-18 03:00:00,63.0,67.0,0.0,3.0,1,False,,2.0,,567.0
2013-06-18 04:00:00,62.0,66.0,0.0,5.0,1,False,3.0,,15875.0,
2013-06-18 05:00:00,63.0,67.0,0.0,0.0,1,False,3.0,7.0,2328.0,5328.0
2013-06-18 06:00:00,63.0,71.0,0.0,0.0,1,False,10.0,28.0,12295.0,19769.0
2013-06-18 07:00:00,65.0,72.0,0.0,0.0,1,False,34.0,73.0,33510.0,58060.0
2013-06-18 08:00:00,63.0,76.0,0.0,5.0,1,False,62.0,158.0,71366.0,138186.0
2013-06-18 09:00:00,65.0,79.0,0.0,7.0,1,False,52.0,116.0,68785.0,108554.0
2013-06-18 10:00:00,66.0,82.0,0.0,3.0,1,False,36.0,63.0,34952.0,51179.0
2013-06-18 11:00:00,63.0,83.0,0.0,3.0,1,False,43.0,42.0,53804.0,28413.0
2013-06-18 12:00:00,65.0,78.0,0.0,5.0,1,False,62.0,73.0,101751.0,49389.0
2013-06-18 13:00:00,65.0,76.0,0.0,0.0,1,False,58.0,76.0,62406.0,55675.0
2013-06-18 14:00:00,64.0,74.0,0.0,7.0,1,False,53.0,58.0,52257.0,37479.0
2013-06-18 15:00:00,68.0,71.0,0.02,7.0,1,False,41.0,42.0,41793.0,28735.0
2013-06-18 16:00:00,64.0,67.0,0.06,5.0,1,False,21.0,36.0,15209.0,20747.0
2013-06-18 17:00:00,63.0,66.0,0.08,0.0,1,False,26.0,54.0,22122.0,33954.0
2013-06-18 18:00:00,63.0,65.0,0.02,3.0,1,False,10.0,30.0,15568.0,20046.0
2013-06-18 19:00:00,64.0,66.0,0.003,5.0,1,False,14.0,37.0,12541.0,30595.0
2013-06-18 20:00:00,64.0,67.0,0.003,7.0,1,False,23.0,44.0,21764.0,31314.0
2013-06-18 21:00:00,63.0,66.0,0.0,8.0,1,False,15.0,36.0,15224.0,29293.0
2013-06-18 22:00:00,63.0,66.0,0.0,6.0,1,False,19.0,37.0,23587.0,28429.0
2013-06-18 23:00:00,63.0,64.0,0.02,5.0,1,False,6.0,16.0,5116.0,13213.0
2013-06-19 00:00:00,62.0,64.0,0.0,8.0,2,False,10.0,17.0,10703.0,9917.0
2013-06-19 01:00:00,59.0,63.0,0.0,8.0,2,False,,8.0,,5489.0
2013-06-19 02:00:00,58.0,62.0,0.0,5.0,2,False,5.0,4.0,5099.0,1673.0
2013-06-19 03:00:00,57.0,61.0,0.0,3.0,2,False,2.0,2.0,1679.0,665.0
2013-06-19 04:00:00,56.0,59.0,0.0,3.0,2,False,,2.0,,1389.0
2013-06-19 05:00:00,55.0,60.0,0.0,7.0,2,False,2.0,4.0,1633.0,2829.0
2013-06-19 06:00:00,53.0,62.0,0.0,9.0,2,False,9.0,36.0,8534.0,23546.0
2013-06-19 07:00:00,53.0,64.0,0.0,8.0,2,False,32.0,93.0,31647.0,88730.0
2013-06-19 08:00:00,53.0,66.0,0.0,8.0,2,False,45.0,148.0,83157.0,154139.0
2013-06-19 09:00:00,51.0,68.0,0.0,8.0,2,False,44.0,125.0,48226.0,101424.0
2013-06-19 10:00:00,50.0,72.0,0.0,8.0,2,False,31.0,60.0,51684.0,53123.0
2013-06-19 11:00:00,49.0,74.0,0.0,6.0,2,False,53.0,62.0,89995.0,56255.0
2013-06-19 12:00:00,43.0,75.0,0.0,8.0,2,False,53.0,83.0,72540.0,85311.0
2013-06-19 13:00:00,44.0,74.0,0.0,7.0,2,False,59.0,87.0,71128.0,64335.0
2013-06-19 14:00:00,46.0,75.0,0.0,8.0,2,False,54.0,73.0,92759.0,56469.0
2013-06-19 15:00:00,45.0,75.0,0.0,0.0,2,False,60.0,82.0,103946.0,61391.0
2013-06-19 16:00:00,45.0,74.0,0.0,0.0,2,False,63.0,88.0,81999.0,88622.0
2013-06-19 17:00:00,44.0,73.0,0.0,0.0,2,False,109.0,177.0,146176.0,170752.0
2013-06-19 18:00:00,45.0,71.0,0.0,5.0,2,False,109.0,228.0,143346.0,227545.0
2013-06-19 19:00:00,52.0,69.0,0.0,3.0,2,False,105.0,136.0,133611.0,126626.0
2013-06-19 20:00:00,52.0,68.0,0.0,0.0,2,False,63.0,126.0,64442.0,111217.0
2013-06-19 21:00:00,51.0,67.0,0.0,6.0,2,False,47.0,81.0,52657.0,73272.0
2013-06-19 22:00:00,51.0,65.0,0.0,5.0,2,False,43.0,53.0,49915.0,38984.0
2013-06-19 23:00:00,49.0,65.0,0.0,0.0,2,False,35.0,37.0,46251.0,32252.0
2013-06-20 00:00:00,48.0,64.0,0.0,6.0,3,False,11.0,15.0,15048.0,12163.0
2013-06-20 01:00:00,48.0,63.0,0.0,0.0,3,False,9.0,10.0,14499.0,5261.0
2013-06-20 02:00:00,48.0,63.0,0.0,0.0,3,False,3.0,5.0,3083.0,4592.0
2013-06-20 03:00:00,49.0,63.0,0.0,8.0,3,False,3.0,,2151.0,
2013-06-20 04:00:00,51.0,63.0,0.0,0.0,3,False,1.0,1.0,448.0,1244.0
2013-06-20 05:00:00,52.0,64.0,0.0,0.0,3,False,3.0,7.0,7343.0,3160.0
2013-06-20 06:00:00,53.0,65.0,0.0,0.0,3,False,10.0,40.0,13943.0,28173.0
2013-06-20 07:00:00,54.0,68.0,0.0,5.0,3,False,26.0,104.0,26523.0,80088.0
2013-06-20 08:00:00,53.0,69.0,0.0,7.0,3,False,63.0,177.0,66392.0,156740.0
2013-06-20 09:00:00,54.0,73.0,0.0,6.0,3,False,39.0,171.0,35303.0,167157.0
2013-06-20 10:00:00,54.0,76.0,0.0,,3,False,48.0,69.0,64643.0,59970.0
2013-06-20 11:00:00,56.0,77.0,0.0,5.0,3,False,48.0,72.0,100953.0,64647.0
2013-06-20 12:00:00,55.0,78.0,0.0,0.0,3,False,72.0,103.0,97889.0,83922.0
2013-06-20 13:00:00,57.0,78.0,0.0,3.0,3,False,69.0,87.0,88862.0,78728.0
2013-06-20 14:00:00,55.0,77.0,0.0,,3,False,72.0,93.0,88840.0,105603.0
2013-06-20 15:00:00,54.0,76.0,0.0,7.0,3,False,61.0,82.0,84250.0,97189.0
2013-06-20 16:00:00,54.0,74.0,0.0,7.0,3,False,54.0,123.0,75412.0,102618.0
2013-06-20 17:00:00,53.0,73.0,0.0,8.0,3,False,103.0,216.0,130027.0,197668.0
2013-06-20 18:00:00,54.0,72.0,0.0,7.0,3,False,88.0,258.0,161448.0,254791.0
2013-06-20 19:00:00,54.0,71.0,0.0,3.0,3,False,99.0,181.0,112221.0,159690.0
2013-06-20 20:00:00,53.0,71.0,0.0,5.0,3,False,83.0,140.0,149183.0,131433.0
2013-06-20 21:00:00,53.0,69.0,0.0,3.0,3,False,54.0,88.0,60866.0,79119.0
2013-06-20 22:00:00,51.0,68.0,0.0,3.0,3,False,40.0,70.0,46142.0,60306.0
2013-06-20 23:00:00,47.0,67.0,0.0,,3,False,41.0,42.0,46600.0,31296.0
2013-06-21 00:00:00,43.0,67.0,0.0,8.0,4,False,31.0,38.0,59003.0,29202.0
2013-06-21 01:00:00,44.0,66.0,0.0,7.0,4,False,9.0,10.0,11649.0,6651.0
2013-06-21 02:00:00,46.0,64.0,0.0,,4,False,6.0,9.0,8540.0,5969.0
2013-06-21 03:00:00,47.0,65.0,0.0,6.0,4,False,6.0,1.0,6519.0,669.0
2013-06-21 04:00:00,49.0,64.0,0.0,5.0,4,False,2.0,3.0,4488.0,1847.0
2013-06-21 05:00:00,51.0,64.0,0.0,3.0,4,False,2.0,8.0,1632.0,5469.0
2013-06-21 06:00:00,51.0,66.0,0.0,3.0,4,False,17.0,36.0,11587.0,30786.0
2013-06-21 07:00:00,50.0,69.0,0.0,6.0,4,False,30.0,110.0,31539.0,87823.0
2013-06-21 08:00:00,51.0,72.0,0.0,0.0,4,False,47.0,190.0,53616.0,176231.0
2013-06-21 09:00:00,53.0,75.0,0.0,6.0,4,False,53.0,175.0,57374.0,334881.0
2013-06-21 10:00:00,55.0,78.0,0.0,3.0,4,False,35.0,69.0,63419.0,56183.0
2013-06-21 11:00:00,56.0,80.0,0.0,5.0,4,False,59.0,83.0,90309.0,64237.0
2013-06-21 12:00:00,55.0,80.0,0.0,6.0,4,False,74.0,96.0,115872.0,67834.0
2013-06-21 13:00:00,57.0,81.0,0.0,3.0,4,False,81.0,112.0,106757.0,85747.0
2013-06-21 14:00:00,56.0,79.0,0.0,3.0,4,False,87.0,124.0,111956.0,107236.0
2013-06-21 15:00:00,54.0,77.0,0.0,7.0,4,False,89.0,128.0,123582.0,117808.0
2013-06-21 16:00:00,53.0,76.0,0.0,,4,False,101.0,149.0,167046.0,131084.0
2013-06-21 17:00:00,54.0,75.0,0.0,3.0,4,False,96.0,215.0,132382.0,201946.0
2013-06-21 18:00:00,55.0,73.0,0.0,6.0,4,False,90.0,193.0,110559.0,190696.0
2013-06-21 19:00:00,54.0,72.0,0.0,5.0,4,False,94.0,134.0,145628.0,130030.0
2013-06-21 20:00:00,53.0,71.0,0.0,6.0,4,False,59.0,88.0,100498.0,96932.0
2013-06-21 21:00:00,53.0,70.0,0.0,5.0,4,False,44.0,62.0,58569.0,72572.0
2013-06-21 22:00:00,50.0,70.0,0.0,8.0,4,False,56.0,49.0,74083.0,43445.0
2013-06-21 23:00:00,46.0,69.0,0.0,7.0,4,False,49.0,36.0,61577.0,38761.0
2013-06-22 00:00:00,47.0,68.0,0.0,6.0,5,False,29.0,23.0,85013.0,20899.0
2013-06-22 01:00:00,48.0,67.0,0.0,6.0,5,False,11.0,7.0,19213.0,3020.0
2013-06-22 02:00:00,46.0,66.0,0.0,5.0,5,False,14.0,16.0,19279.0,12719.0
2013-06-22 03:00:00,48.0,66.0,0.0,3.0,5,False,8.0,8.0,11787.0,5613.0
2013-06-22 04:00:00,49.0,66.0,0.0,0.0,5,False,4.0,,5554.0,
2013-06-22 05:00:00,50.0,67.0,0.0,3.0,5,False,4.0,9.0,8048.0,7553.0
2013-06-22 06:00:00,52.0,68.0,0.0,6.0,5,False,2.0,5.0,4188.0,3293.0
2013-06-22 07:00:00,54.0,70.0,0.0,3.0,5,False,5.0,18.0,9465.0,14646.0
2013-06-22 08:00:00,58.0,72.0,0.0,3.0,5,False,12.0,30.0,11114.0,19792.0
2013-06-22 09:00:00,60.0,75.0,0.0,5.0,5,False,50.0,62.0,85696.0,54903.0
2013-06-22 10:00:00,60.0,79.0,0.0,5.0,5,False,59.0,79.0,68509.0,68660.0
2013-06-22 11:00:00,59.0,82.0,0.0,5.0,5,False,92.0,105.0,144751.0,90190.0
2013-06-22 12:00:00,57.0,81.0,0.0,8.0,5,False,135.0,123.0,209868.0,111030.0
2013-06-22 13:00:00,60.0,81.0,0.0,3.0,5,False,161.0,112.0,271919.0,107652.0
2013-06-22 14:00:00,62.0,79.0,0.0,6.0,5,False,164.0,135.0,277115.0,145777.0
2013-06-22 15:00:00,60.0,76.0,0.0,7.0,5,False,195.0,113.0,275195.0,125506.0
2013-06-22 16:00:00,59.0,75.0,0.0,,5,False,203.0,128.0,319927.0,153726.0
2013-06-22 17:00:00,55.0,74.0,0.0,,5,False,206.0,155.0,289311.0,148978.0
2013-06-22 18:00:00,55.0,73.0,0.0,0.0,5,False,172.0,108.0,255084.0,89960.0
2013-06-22 19:00:00,55.0,71.0,0.0,5.0,5,False,124.0,115.0,185600.0,99075.0
2013-06-22 20:00:00,53.0,71.0,0.0,0.0,5,False,98.0,78.0,120224.0,76630.0
2013-06-22 21:00:00,56.0,72.0,0.0,3.0,5,False,78.0,65.0,107501.0,62203.0
2013-06-22 22:00:00,58.0,71.0,0.0,6.0,5,False,63.0,52.0,102562.0,48081.0
2013-06-22 23:00:00,58.0,71.0,0.0,3.0,5,False,57.0,45.0,62191.0,42346.0
2013-06-23 00:00:00,59.0,71.0,0.0,9.0,6,False,26.0,25.0,31681.0,20780.0
2013-06-23 01:00:00,59.0,70.0,0.0,5.0,6,False,29.0,15.0,34021.0,12039.0
2013-06-23 02:00:00,60.0,70.0,0.0,8.0,6,False,21.0,12.0,26361.0,8311.0
2013-06-23 03:00:00,60.0,70.0,0.0,6.0,6,False,12.0,6.0,16267.0,5626.0
2013-06-23 04:00:00,61.0,70.0,0.0,5.0,6,False,3.0,6.0,4270.0,5918.0
2013-06-23 05:00:00,62.0,71.0,0.0,5.0,6,False,3.0,2.0,1469.0,708.0
2013-06-23 06:00:00,62.0,71.0,0.0,6.0,6,False,9.0,1.0,12446.0,840.0
2013-06-23 07:00:00,63.0,74.0,0.0,0.0,6,False,6.0,23.0,5760.0,21407.0
2013-06-23 08:00:00,63.0,77.0,0.0,5.0,6,False,23.0,26.0,32860.0,18595.0
2013-06-23 09:00:00,64.0,80.0,0.0,6.0,6,False,49.0,52.0,84021.0,48305.0
2013-06-23 10:00:00,66.0,84.0,0.0,5.0,6,False,77.0,94.0,121934.0,77881.0
2013-06-23 11:00:00,66.0,86.0,0.0,3.0,6,False,124.0,101.0,173858.0,101941.0
2013-06-23 12:00:00,68.0,87.0,0.0,3.0,6,False,122.0,113.0,177364.0,109440.0
2013-06-23 13:00:00,68.0,85.0,0.0,3.0,6,False,145.0,123.0,267963.0,130201.0
2013-06-23 14:00:00,68.0,84.0,0.0,5.0,6,False,165.0,124.0,329417.0,129856.0
2013-06-23 15:00:00,67.0,81.0,0.0,,6,False,140.0,133.0,188069.0,132727.0
2013-06-23 16:00:00,68.0,80.0,0.0,3.0,6,False,179.0,123.0,284375.0,117509.0
2013-06-23 17:00:00,69.0,79.0,0.0,3.0,6,False,119.0,131.0,195703.0,132967.0
2013-06-23 18:00:00,69.0,79.0,0.0,5.0,6,False,137.0,137.0,204871.0,123272.0
2013-06-23 19:00:00,68.0,78.0,0.0,3.0,6,False,105.0,104.0,144596.0,87096.0
2013-06-23 20:00:00,68.0,77.0,0.0,,6,False,93.0,88.0,158665.0,88229.0
2013-06-23 21:00:00,69.0,76.0,0.0,,6,False,60.0,64.0,71077.0,53464.0
2013-06-23 22:00:00,70.0,75.0,0.0,5.0,6,False,33.0,40.0,37939.0,41158.0
2013-06-23 23:00:00,70.0,74.0,0.0,5.0,6,False,29.0,31.0,45081.0,24980.0
2013-06-24 00:00:00,70.0,74.0,0.0,3.0,0,False,13.0,15.0,11731.0,10583.0
2013-06-24 01:00:00,70.0,75.0,0.0,5.0,0,False,13.0,6.0,13226.0,5020.0
2013-06-24 02:00:00,70.0,75.0,0.0,5.0,0,False,6.0,1.0,9947.0,941.0
2013-06-24 03:00:00,70.0,74.0,0.0,3.0,0,False,,1.0,,160.0
2013-06-24 04:00:00,70.0,75.0,0.0,3.0,0,False,2.0,3.0,2112.0,2622.0
2013-06-24 05:00:00,70.0,75.0,0.0,6.0,0,False,2.0,9.0,2593.0,7432.0
2013-06-24 06:00:00,70.0,77.0,0.0,5.0,0,False,4.0,50.0,6803.0,38980.0
2013-06-24 07:00:00,69.0,79.0,0.0,6.0,0,False,24.0,89.0,21166.0,66270.0
2013-06-24 08:00:00,69.0,82.0,0.0,0.0,0,False,48.0,207.0,50862.0,195761.0
2013-06-24 09:00:00,70.0,85.0,0.0,6.0,0,False,30.0,136.0,37222.0,132262.0
2013-06-24 10:00:00,70.0,89.0,0.0,3.0,0,False,27.0,72.0,37026.0,65690.0
2013-06-24 11:00:00,68.0,88.0,0.0,7.0,0,False,35.0,60.0,46969.0,45850.0
2013-06-24 12:00:00,69.0,89.0,0.0,3.0,0,False,46.0,91.0,71318.0,63049.0
2013-06-24 13:00:00,62.0,90.0,0.0,0.0,0,False,48.0,94.0,52884.0,74342.0
